gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	rights	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
786555985	76dd8f0d-2daa-4a69-9fcd-55e04230334a	urn:catalog:CM:Herps:152321	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	1.2 MI SOUTHWEST COLUMBIA	c1da06f0-580e-11dc-8a9e-b8a03c50a862	37.73	-78.17	91.44	0.0			1989-10-19T00:00Z	19	10	1989	2432006	2432006	PRESERVED_SPECIMEN	CM	Herps	152321					MITCHELL, JOSEPH C		NATIVE	2015-10-11T23:15Z		MODIFIED_DATE_UNLIKELY
786557517	76dd8f0d-2daa-4a69-9fcd-55e04230334a	urn:catalog:CM:Herps:152840	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	1.2 MI SOUTHWEST COLUMBIA	c1da06f0-580e-11dc-8a9e-b8a03c50a862	37.73	-78.17	91.44	0.0			1990-08-15T00:00Z	15	8	1990	2432006	2432006	PRESERVED_SPECIMEN	CM	Herps	152840					MITCHELL, JOSEPH C		NATIVE	2015-10-11T23:15Z		MODIFIED_DATE_UNLIKELY
786558277	76dd8f0d-2daa-4a69-9fcd-55e04230334a	urn:catalog:CM:Herps:152991	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	1.2 MI SOUTHWEST COLUMBIA	c1da06f0-580e-11dc-8a9e-b8a03c50a862	37.73	-78.17	91.44	0.0			1990-09-16T00:00Z	16	9	1990	2432006	2432006	PRESERVED_SPECIMEN	CM	Herps	152991					MITCHELL, JOSEPH C		NATIVE	2015-10-11T23:15Z		MODIFIED_DATE_UNLIKELY
786564318	76dd8f0d-2daa-4a69-9fcd-55e04230334a	urn:catalog:CM:Herps:32307	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	2 MILES EAST OF LANEXA	c1da06f0-580e-11dc-8a9e-b8a03c50a862	37.41	-76.87					1953-06-13T00:00Z	13	6	1953	2432006	2432006	PRESERVED_SPECIMEN	CM	Herps	32307					RICHMOND, NEIL D		NATIVE	2015-10-11T23:16Z		MODIFIED_DATE_UNLIKELY
786564777	76dd8f0d-2daa-4a69-9fcd-55e04230334a	urn:catalog:CM:Herps:34518	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	1 MILE SOUTHEAST OF LANEXA, THE FARM	c1da06f0-580e-11dc-8a9e-b8a03c50a862	37.41	-76.88					1955-04-01T00:00Z	1	4	1955	2432006	2432006	PRESERVED_SPECIMEN	CM	Herps	34518					RICHMOND, NEIL D		NATIVE	2015-10-11T23:16Z		MODIFIED_DATE_UNLIKELY
894706636	2e64dedd-0996-4cd6-b6cd-4f055a46c38c	urn:catalog:OMNH:Amphibians:23033	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	8.0 mi E Broken Bow	609765e0-4ce8-11db-b80e-b8a03c50a862	34.04311	-94.59132					1942-04-04T00:00Z	4	4	1942	2432006	2432006	PRESERVED_SPECIMEN	OMNH	Amphibians	23033.0			English		Bill Thompson			2015-08-03T14:51Z		COORDINATE_ROUNDED
895413828	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	78E1A5DB-5F72-4641-9808-33CBFA8084A6	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Raleigh	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	35.7801	-78.6388					1927-02-05T00:00Z	5	2	1927	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	231			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895413957	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	0EC92C6C-F82F-41A6-B947-C1B714E74CB7	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Raleigh	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	35.7801	-78.6388					1915-04-16T00:00Z	16	4	1915	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	255			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895416529	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	A863306E-E8AA-4312-8955-AA560DAEE024	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Durham	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	35.994	-78.8978					1964-10-01T00:00Z	1	10	1964	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	3186			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895423625	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	9C1369E8-E143-484B-AE57-0495C9D1EB58	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	2.3 miles WNW center Clayton	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	35.664	-78.4942					1971-03-21T00:00Z	21	3	1971	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	10067			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895433435	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	DFF54060-A4E2-44B3-83AB-CF3E2183293F	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	1 mile N Rosinville	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	33.2672	-80.5193					1952-03-23T00:00Z	23	3	1952	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	56060			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895435656	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	190797A4-7738-4661-AD20-9B96EF9E605B	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Duke Forest	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	35.9884	-79.0102								1958	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	58274			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895438178	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	1583A4F2-B8A4-4531-9394-9D373689BCD9	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	6.7 kilometers [4.17 miles] SW Townsend	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	39.3457	-75.7292					1987-08-02T00:00Z	2	8	1987	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	60943			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895440189	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	CA5E1BDD-1055-4510-A7CB-79CB4C35F27B	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	ca. 4.75 miles ENE Cary	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	35.8447	-78.7248					2001-02-16T00:00Z	16	2	2001	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	63010			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895440224	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	DA185AF1-881A-46F3-B9DF-67D2A1475CF5	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Gate 9, Duke Forest	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	36.0007	-78.964							5	1963	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	63003			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895440308	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	19906769-AB3D-4313-A480-C9CD221CD562	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US		69e7f900-ed5b-11dd-ac7e-b8a03c50a862	36.0541	-79.0788					1962-09-05T00:00Z	5	9	1962	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	63150			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895440311	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	10790152-E27D-4E72-BB06-56166708C600	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US		69e7f900-ed5b-11dd-ac7e-b8a03c50a862	36.0541	-79.0788					1962-09-05T00:00Z	5	9	1962	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	63149			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895441092	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	734E46F0-DBF8-45E0-B23B-C646DF0F266C	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	4.0 airmi. WSW Holly Springs	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	35.6228	-78.8965					2002-10-15T00:00Z	15	10	2002	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	64082			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895441137	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	4E4805BE-0B9A-4C59-A939-A22B2C6E207D	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	4.0 airmi. WSW Holly Springs	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	35.6228	-78.8965					2002-10-15T00:00Z	15	10	2002	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	64084			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895442365	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	7636F17D-3D45-4579-BEAC-BB081B153AB2	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	ca. 1.5 air miles NNW Millville	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	36.5692	-75.1363					1987-05-17T00:00Z	17	5	1987	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	65990			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895445080	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	AB281FF4-D7A1-4F2C-B06A-10E1B13597BC	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Crump Park, near Rt. 157 [=Mountain Rd.]; [ca. 10.3 airmi. NNW center Richmond]	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	37.6723	-77.5211					1990-03-18T00:00Z	18	3	1990	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	68930			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895445160	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	E5D2BBE6-6468-46EF-A43A-94AC561D323F	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	[ca. 3.8 airmi. SW Quinton]	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	37.5013	-77.1776					1978-05-23T00:00Z	23	5	1978	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	68850			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895453694	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	EEC0161E-37BC-4F00-9235-E8377E0AD2C6	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	ca. 7.7 miles SSE Blenheim, East of PeeDee River	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	34.4017	-79.6754					2012-04-11T00:00Z	11	4	2012	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	80524			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:11Z		
861694886	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__807	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Blue Creek, Adams Co., Ohio	5ffa575c-fcd4-4583-9611-545f67b04316	38.7768	-83.3309					1932-04-23T00:00Z	23	4	1932	2432006	2432006	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 807					Kennedy, C. H. (Clarence Hamilton)			2015-12-01T22:20Z		GEODETIC_DATUM_ASSUMED_WGS84
866171865	bd2feca8-ec39-4480-9dad-e353ab6a506d	urn:catalog:UTEP:Herps:H-9814	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	2.3 MI. SE LARGO	52c8f620-1816-11da-9544-b8a03c50a862	38.87576	-76.80114						13	9		2432006	2432006	PRESERVED_SPECIMEN	UTEP	Herps	H-9814					WORTHINGTON, RD 02991		NATIVE	2015-02-19T19:56Z		
866171874	bd2feca8-ec39-4480-9dad-e353ab6a506d	urn:catalog:UTEP:Herps:H-9782	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	1 MI. (ON STHY 242) N CLEMENTS	52c8f620-1816-11da-9544-b8a03c50a862	38.37725	-76.71819					1963-11-09T00:00Z	9	11	1963	2432006	2432006	PRESERVED_SPECIMEN	UTEP	Herps	H-9782					WORTHINGTON, RD 01889		NATIVE	2015-02-19T19:56Z		
866172259	bd2feca8-ec39-4480-9dad-e353ab6a506d	urn:catalog:UTEP:Herps:H-10517	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	2.3 MI. SE LARGO	52c8f620-1816-11da-9544-b8a03c50a862	38.87576	-76.80114					1965-05-09T00:00Z	9	5	1965	2432006	2432006	PRESERVED_SPECIMEN	UTEP	Herps	H-10517					WORTHINGTON, RD 02653		NATIVE	2015-02-19T19:56Z		
866172765	bd2feca8-ec39-4480-9dad-e353ab6a506d	urn:catalog:UTEP:Herps:H-10845	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	NEAR HOPE, ON HWY 67, 1.6 MI. SW JCT WITH HWY 4, MAT MEMORIAL GARDENS	52c8f620-1816-11da-9544-b8a03c50a862	33.660929783531465	-93.62300140177311					1961-11-01T00:00Z	1	11	1961	2432006	2432006	PRESERVED_SPECIMEN	UTEP	Herps	H-10845					WORTHINGTON, RD 01295		NATIVE	2015-02-19T19:56Z		COORDINATE_REPROJECTED
866173326	bd2feca8-ec39-4480-9dad-e353ab6a506d	urn:catalog:UTEP:Herps:H-9805	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	2.3 MI. SE LARGO	52c8f620-1816-11da-9544-b8a03c50a862	38.87576	-76.80114					1965-10-07T00:00Z	7	10	1965	2432006	2432006	PRESERVED_SPECIMEN	UTEP	Herps	H-9805					WORTHINGTON, RD 03072		NATIVE	2015-02-19T19:56Z		
866180065	bd2feca8-ec39-4480-9dad-e353ab6a506d	urn:catalog:UTEP:Herps:H-16793	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	4 MI. NE COLLEGE HILL, OFF PAVED RD IN STATE GAME PRESERVE	52c8f620-1816-11da-9544-b8a03c50a862	34.51682999911869	-89.54749					1971-04-08T00:00Z	8	4	1971	2432006	2432006	PRESERVED_SPECIMEN	UTEP	Herps	H-16793					UNIV. MISSISSIPPI (DUNHAM, VW 038) 0147		NATIVE	2015-02-19T19:56Z		COORDINATE_REPROJECTED
866180208	bd2feca8-ec39-4480-9dad-e353ab6a506d	urn:catalog:UTEP:Herps:H-16795	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	4 MI. NE COLLEGE HILL, OFF PAVED RD IN STATE GAME PRESERVE	52c8f620-1816-11da-9544-b8a03c50a862	34.51682999911869	-89.54749					1971-04-04T00:00Z	4	4	1971	2432006	2432006	PRESERVED_SPECIMEN	UTEP	Herps	H-16795					UNIV. MISSISSIPPI (DUNHAM, VW 076) 0149		NATIVE	2015-02-19T19:56Z		COORDINATE_REPROJECTED
866180328	bd2feca8-ec39-4480-9dad-e353ab6a506d	urn:catalog:UTEP:Herps:H-17870	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	4 MI. N COLLEGE HILL, IN SWAMP	52c8f620-1816-11da-9544-b8a03c50a862	34.475799999119175	-89.59704					1971-03-23T00:00Z	23	3	1971	2432006	2432006	PRESERVED_SPECIMEN	UTEP	Herps	H-17870					UNIV. MISSISSIPPI (JEP 24) 0127		NATIVE	2015-02-19T19:56Z		COORDINATE_ROUNDED;COORDINATE_REPROJECTED
899952489	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/578940	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	30.35376	-91.68091					2014-03-21T22:26Z	21	3	2014	2432006	2432006	HUMAN_OBSERVATION	iNaturalist	Observations	578940			Copyright Royal Tyler, licensed under a Creative Commons cc_by_nc_sa_name license: http://creativecommons.org/licenses/by-nc-sa/3.0/	Royal Tyler	Royal Tyler			2016-02-01T01:02Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
911542767	cd875b5a-b3fe-48f2-94c7-371cab1431f3		Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Savannah River Ecology Laboratory, bay 23	ff418020-1d67-11d9-8435-b8a03c50a862	33.34826	-81.73063					1989-11-10T00:00Z	10	11	1989	2432006	2432006	PRESERVED_SPECIMEN	Royal Ontario Museum: ROM	Reptiles and Amphibians	18793		Lowcock, L.	http://creativecommons.org/licenses/by-nc/3.0/	Royal Ontario Museum; ROM	Scott, D.			2014-11-24T17:07Z		
911542792	cd875b5a-b3fe-48f2-94c7-371cab1431f3		Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Savannah River Ecology Laboratory, bay 23	ff418020-1d67-11d9-8435-b8a03c50a862	33.34826	-81.73063					1989-11-10T00:00Z	10	11	1989	2432006	2432006	PRESERVED_SPECIMEN	Royal Ontario Museum: ROM	Reptiles and Amphibians	18786		Lowcock, L.	http://creativecommons.org/licenses/by-nc/3.0/	Royal Ontario Museum; ROM	Scott, D.			2014-11-24T17:07Z		
911542838	cd875b5a-b3fe-48f2-94c7-371cab1431f3		Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Savannah River Ecology Laboratory, bay 23	ff418020-1d67-11d9-8435-b8a03c50a862	33.34826	-81.73063					1989-11-10T00:00Z	10	11	1989	2432006	2432006	PRESERVED_SPECIMEN	Royal Ontario Museum: ROM	Reptiles and Amphibians	18788		Lowcock, L.	http://creativecommons.org/licenses/by-nc/3.0/	Royal Ontario Museum; ROM	Scott, D.			2014-11-24T17:07Z		
884564598	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/377c60155-378e-4563-88a3-e909dd133d5a	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Barnwell, near, Savannah River Plant, Road F near Road 6	bc092ff0-02e4-11dc-991f-b8a03c50a862	33.24627	-81.60122					1984-05-23T00:00Z	23	5	1984	2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	247908.6101769			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T17:33Z		
884564654	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/324e7f954-272f-4a13-9d59-26693ec3668c	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Barnwell, near, Savannah River Plant, Road F near Road 6	bc092ff0-02e4-11dc-991f-b8a03c50a862	33.24627	-81.60122					1984-05-23T00:00Z	23	5	1984	2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	247924.6101785			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T16:27Z		
884564745	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3d7c10683-2963-4d6c-af35-f97cc3b01e59	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Barnwell, near, Savannah River Plant, Road F near Road 6	bc092ff0-02e4-11dc-991f-b8a03c50a862	33.24627	-81.60122					1984-05-23T00:00Z	23	5	1984	2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	247926.6101787			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T19:00Z		
884565265	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3de5b1eb3-cda4-4316-bd01-a07f9d069999	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Prairie Mer Rouge	bc092ff0-02e4-11dc-991f-b8a03c50a862	32.75522	-91.75878									2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	270231.6120566			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T19:04Z		
884565288	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/34da719a4-095d-47c0-989b-9a656e1287ac	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Prairie Mer Rouge	bc092ff0-02e4-11dc-991f-b8a03c50a862	32.75522	-91.75878									2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	270255.6120590			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T16:58Z		
884565371	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/32ced934e-194e-4cce-8362-55cd9f939293	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Prairie Mer Rouge	bc092ff0-02e4-11dc-991f-b8a03c50a862	32.75522	-91.75878									2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	270220.6120555			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T16:32Z		
884565705	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3bd6be317-e302-4b5c-9177-3990ed06f119	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Bertha, ca. 4 mi (airline) W of, 0.7 mi N of junction of South Carolina Route 171 and Forest Service Road 137, on FS Road 137, Francis Marion National Forest	bc092ff0-02e4-11dc-991f-b8a03c50a862	33.17608	-79.85588					1990-03-03T00:00Z	3	3	1990	2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	299755.6154741			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T18:34Z		
884565833	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3e1fb2d00-f2ef-41ec-a827-a2d1c4cc4a4d	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Patuxent Wildlife Research Center, NE of Snowden Hall	bc092ff0-02e4-11dc-991f-b8a03c50a862	39.05715	-76.8137					1941-04-09T00:00Z	9	4	1941	2432006	2432006	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	309638.6163340			https://creativecommons.org/publicdomain/zero/1.0/					2016-02-09T19:07Z		
